건물명,주소,주용도,세대수,사용승인일,법정동,lat,lon,노후도
 ,경상북도 경산시 청운2로11길 4-4 (조영동),단독주택,0,20010922,조영동,35.8425351977078,128.75487565871,25
 ,경상북도 경산시 청운2로11길 4-2 (조영동),단독주택,0,20010924,조영동,35.8424474607903,128.754762388304,25
 ,경상북도 경산시 청운2로11길 4 (조영동),단독주택,0,20010919,조영동,35.8423866344457,128.754651371111,25
 ,경상북도 경산시 청운2로 67-1 (조영동),단독주택,0,20020927,조영동,35.842707597454,128.755324918374,24
 ,경상북도 경산시 청운2로 67 (조영동),단독주택,0,20060127,조영동,35.8426145811907,128.755215293777,20
 ,경상북도 경산시 청운2로 65 (조영동),단독주택,0,20030805,조영동,35.8425327836436,128.755102596464,23
 ,경상북도 경산시 청운2로 63 (조영동),단독주택,0,20020723,조영동,35.8424332686553,128.75498751686,24
 ,경상북도 경산시 청운2로 61 (조영동),단독주택,0,20060830,조영동,35.8423530923787,128.754874855764,20
 ,경상북도 경산시 청운2로11길 2 (조영동),단독주택,0,20041122,조영동,35.8422725907943,128.75476595061,22
강산애아파트2차,경상북도 경산시 청운2로 74 (조영동),공동주택,39,20161125,조영동,35.8426306017348,128.756425086019,10
강산애아파트2차,경상북도 경산시 청운2로 74 (조영동),공동주택,0,20161125,조영동,35.8426306017348,128.756425086019,10
강산애아파트2차,경상북도 경산시 청운2로 74 (조영동),공동주택,40,20161125,조영동,35.8426306017348,128.756425086019,10
강산애아파트 103동,경상북도 경산시 둥지로 32 (조영동),공동주택,30,20040906,조영동,35.8412182731106,128.754260194539,22
강산애아파트 108동,경상북도 경산시 둥지로 32 (조영동),공동주택,30,20040906,조영동,35.8412182731106,128.754260194539,22
112동,경상북도 경산시 둥지로 30 (조영동),공동주택,0,20040906,조영동,35.8408826710803,128.754348201369,22
강산애아파트 109동,경상북도 경산시 둥지로 32 (조영동),공동주택,40,20040906,조영동,35.8412182731106,128.754260194539,22
113동,경상북도 경산시 둥지로 24 (조영동),공동주택,0,20040906,조영동,35.8406489591511,128.754623161211,22
강산애아파트 101동,경상북도 경산시 둥지로 32 (조영동),공동주택,40,20040906,조영동,35.8412182731106,128.754260194539,22
강산애아파트 105동,경상북도 경산시 둥지로 32 (조영동),공동주택,19,20040906,조영동,35.8412182731106,128.754260194539,22
강산애아파트 106동,경상북도 경산시 둥지로 32 (조영동),공동주택,40,20040906,조영동,35.8412182731106,128.754260194539,22
강산애아파트 102동,경상북도 경산시 둥지로 32 (조영동),공동주택,30,20040906,조영동,35.8412182731106,128.754260194539,22
강산애아파트 107동,경상북도 경산시 둥지로 32 (조영동),공동주택,30,20040906,조영동,35.8412182731106,128.754260194539,22
111동,경상북도 경산시 둥지로 34 (조영동),공동주택,0,20040906,조영동,35.8413189908342,128.753978208108,22
강산애아파트 110동,경상북도 경산시 둥지로 32 (조영동),공동주택,40,20040906,조영동,35.8412182731106,128.754260194539,22
 ,경상북도 경산시 둥지로 33 (조영동),단독주택,0,20020130,조영동,35.8410820208528,128.753711030698,24
 ,경상북도 경산시 청운2로 46 (조영동),단독주택,0,20030206,조영동,35.8410001219971,128.753598998937,23
 ,경상북도 경산시 청운2로 44 (조영동),단독주택,0,20000828,조영동,35.8409179427453,128.753493822843,26
 ,경상북도 경산시 청운2로 42 (조영동),단독주택,0,20030225,조영동,35.8408373303362,128.753386246698,23
 ,경상북도 경산시 청운2로 40-1 (조영동),단독주택,0,20020308,조영동,35.8407531855272,128.753273723498,24
 ,경상북도 경산시 청운2로 40 (조영동),단독주택,0,20021113,조영동,35.8406707567066,128.753167103858,24
 ,경상북도 경산시 청운2로 38 (조영동),단독주택,0,20010808,조영동,35.8405854628713,128.753059204006,25
 ,경상북도 경산시 청운2로 36 (조영동),단독주택,0,20010213,조영동,35.8405041196902,128.752952276698,25
 ,경상북도 경산시 대학로61길 34 (조영동),단독주택,0,20011011,조영동,35.8404221845626,128.752842680493,25
 ,경상북도 경산시 둥지로 31 (조영동),단독주택,0,20000224,조영동,35.8409725328565,128.753840761354,26
 ,경상북도 경산시 대학로61길 30-25 (조영동),단독주택,0,20000201,조영동,35.8408975211929,128.753719916909,26
 ,경상북도 경산시 대학로61길 30-21 (조영동),단독주택,0,20040827,조영동,35.8408176790188,128.753621321872,22
 ,경상북도 경산시 대학로61길 30-19 (조영동),단독주택,0,20050729,조영동,35.8407368323433,128.753505108258,21
 ,경상북도 경산시 대학로61길 30-13 (조영동),단독주택,0,20020416,조영동,35.8406456975933,128.7534022809,24
 ,경상북도 경산시 대학로61길 30-11 (조영동),단독주택,0,20010214,조영동,35.840557366971,128.753292543259,25
 ,경상북도 경산시 대학로61길 30-5 (조영동),단독주택,0,20030128,조영동,35.8404869541207,128.753196148698,23
 ,경상북도 경산시 대학로61길 30-3 (조영동),단독주택,0,20000108,조영동,35.8403963634592,128.753080717577,26
 ,경상북도 경산시 대학로61길 32 (조영동),단독주택,0,19990628,조영동,35.8403117369257,128.752976485005,27
 ,경상북도 경산시 둥지로 29 (조영동),단독주택,0,20011204,조영동,35.8408654672892,128.753971209027,25
 ,경상북도 경산시 대학로61길 30-27 (조영동),단독주택,0,20010118,조영동,35.8407931447661,128.753888383963,25
 ,경상북도 경산시 대학로61길 30-23 (조영동),단독주택,0,20000904,조영동,35.8406976962241,128.753753919943,26
 ,경상북도 경산시 대학로61길 30-17 (조영동),단독주택,0,20001229,조영동,35.8406127736622,128.753632968471,26
 ,경상북도 경산시 대학로61길 30-15 (조영동),단독주택,0,20000927,조영동,35.8405269128795,128.753545419108,26
 ,경상북도 경산시 대학로61길 30-9 (조영동),단독주택,0,20000114,조영동,35.8404425015277,128.753426471444,26
 ,경상북도 경산시 대학로61길 30-7 (조영동),단독주택,0,20010818,조영동,35.8403648963022,128.753335120091,25
 ,경상북도 경산시 대학로61길 30-1 (조영동),단독주택,0,19990908,조영동,35.8402774887417,128.753199174405,27
 ,경상북도 경산시 대학로61길 30 (조영동),단독주택,0,20030818,조영동,35.8402061762576,128.753108847329,23
 ,경상북도 경산시 둥지로 27 (조영동),단독주택,0,20011011,조영동,35.8407218055911,128.754120881823,25
 ,경상북도 경산시 둥지로 25 (조영동),단독주택,0,20050504,조영동,35.8406397480667,128.754217239581,21
 ,경상북도 경산시 둥지로 23 (조영동),단독주택,0,20010213,조영동,35.8405424458253,128.754333182073,25
 ,경상북도 경산시 대학로61길 24-19 (조영동),단독주택,0,20031121,조영동,35.8404648215663,128.754403629496,23
 ,경상북도 경산시 대학로61길 30-10 (조영동),단독주택,0,20000726,조영동,35.8406165895371,128.753988858658,26
 ,경상북도 경산시 대학로61길 30-8 (조영동),단독주택,0,20010208,조영동,35.8405282190659,128.754097915188,25
 ,경상북도 경산시 대학로61길 24-15 (조영동),단독주택,0,20000201,조영동,35.8404431035734,128.754193873385,26
 ,경상북도 경산시 대학로61길 24-17 (조영동),단독주택,0,20060926,조영동,35.8403643406976,128.754286761855,20
 ,경상북도 경산시 대학로61길 24-11 (조영동),단독주택,0,20021022,조영동,35.8402099732176,128.754071096743,24
 ,경상북도 경산시 대학로61길 28-8 (조영동),단독주택,0,20140225,조영동,35.840124414128,128.753919697444,12
 ,경상북도 경산시 대학로61길 28-6 (조영동),단독주택,0,20000129,조영동,35.8401177551838,128.753740044129,26
 ,경상북도 경산시 대학로61길 28-4 (조영동),단독주택,0,20051214,조영동,35.8400913524156,128.753659780452,21
 ,경상북도 경산시 대학로61길 26 (조영동),단독주택,0,20020225,조영동,35.8399522605434,128.75342231962,24
 ,경상북도 경산시 대학로61길 24-3 (조영동),단독주택,0,20050920,조영동,35.839963272129,128.753587791972,21
 ,경상북도 경산시 대학로61길 24-7 (조영동),단독주택,0,20080104,조영동,35.8400193253947,128.753778935451,18
 ,경상북도 경산시 대학로61길 24-1 (조영동),단독주택,0,20060126,조영동,35.8398726559852,128.753646997314,20
 ,경상북도 경산시 대학로61길 24 (조영동),단독주택,0,20030612,조영동,35.8398108081306,128.753544151686,23
 ,경상북도 경산시 청운2로 34 (조영동),단독주택,0,20041202,조영동,35.8402985950469,128.752672848657,22
 ,경상북도 경산시 청운2로 32 (조영동),단독주택,0,20020121,조영동,35.8402134957212,128.75255776057,24
 ,경상북도 경산시 청운2로 30-1 (조영동),단독주택,0,20000821,조영동,35.8401260228646,128.752457118279,26
 ,경상북도 경산시 청운2로 30 (조영동),단독주택,0,20030620,조영동,35.8400498829725,128.752351745394,23
 ,경상북도 경산시 청운2로 28 (조영동),단독주택,0,20011121,조영동,35.8399553923174,128.752231803288,25
 ,경상북도 경산시 청운2로 26 (조영동),단독주택,0,19991224,조영동,35.8398683365154,128.752114902424,27
 ,경상북도 경산시 청운2로 24 (조영동),단독주택,0,20020306,조영동,35.8397773973191,128.751998580418,24
 ,경상북도 경산시 대학로59길 34 (조영동),단독주택,0,20020424,조영동,35.839694891716,128.751890965713,24
 ,경상북도 경산시 대학로61길 31 (조영동),단독주택,0,20000722,조영동,35.8401947901782,128.75279606439,26
 ,경상북도 경산시 대학로59길 30-19 (조영동),단독주택,0,20011227,조영동,35.8400937956211,128.752689590831,25
 ,경상북도 경산시 대학로59길 30-17 (조영동),단독주택,0,19981228,조영동,35.8399847530216,128.752547968806,28
 ,경상북도 경산시 대학로59길 30-11 (조영동),단독주택,0,19990226,조영동,35.8398911626488,128.752409564543,27
 ,경상북도 경산시 대학로59길 30-9 (조영동),단독주택,0,19990226,조영동,35.8397586969234,128.752255143671,27
 ,경상북도 경산시 대학로59길 30-3 (조영동),단독주택,0,20010820,조영동,35.8396751331435,128.752145956082,25
 ,경상북도 경산시 대학로59길 32 (조영동),단독주택,0,20001124,조영동,35.8395733282732,128.752014676326,26
 ,경상북도 경산시 대학로59길 30-23 (조영동),단독주택,0,19990112,조영동,35.8400804280229,128.752944944231,27
 ,경상북도 경산시 대학로59길 30-21 (조영동),단독주택,0,19990224,조영동,35.8399754221168,128.752829307448,27
 ,경상북도 경산시 대학로59길 30-15 (조영동),단독주택,0,19981228,조영동,35.8398632622652,128.752685182127,28
 ,경상북도 경산시 대학로59길 30-13 (조영동),단독주택,19,19990224,조영동,35.8397617863658,128.752549924509,27
 ,경상북도 경산시 대학로59길 30-7 (조영동),단독주택,0,20000628,조영동,35.8396532682237,128.75240322403,26
 ,경상북도 경산시 대학로59길 30-5 (조영동),단독주택,0,20000817,조영동,35.8395623239026,128.752299628873,26
 ,경상북도 경산시 대학로59길 30-1 (조영동),단독주택,0,20020911,조영동,35.8394600556233,128.7521383476,24
 ,경상북도 경산시 대학로59길 30-2 (조영동),단독주택,0,20021203,조영동,35.8394052915369,128.752451774937,24
 ,경상북도 경산시 청운1로 27-11 (조영동),단독주택,0,19990810,조영동,35.8393217165291,128.752553411626,27
 ,경상북도 경산시 청운1로 27-9 (조영동),단독주택,0,19991231,조영동,35.8392408671365,128.752641163811,27
 ,경상북도 경산시 청운1로 27-7 (조영동),단독주택,0,20001004,조영동,35.8391535934092,128.752749248157,26
 ,경상북도 경산시 청운1로 27-5 (조영동),단독주택,0,20010312,조영동,35.8390690805119,128.752847211517,25
 ,경상북도 경산시 청운1로 27-3 (조영동),단독주택,0,20001009,조영동,35.8389832146727,128.752945255567,26
 ,경상북도 경산시 청운1로 27-1 (조영동),단독주택,0,20011213,조영동,35.8388974465957,128.753048945641,25
 ,경상북도 경산시 청운1로 27 (조영동),단독주택,0,20000228,조영동,35.8388217920014,128.753151198061,26
 ,경상북도 경산시 대학로59길 30 (조영동),단독주택,0,20020215,조영동,35.8392971819898,128.752301764191,24
 ,경상북도 경산시 대학로59길 28 (조영동),단독주택,0,20020218,조영동,35.8392130714471,128.752403057119,24
 ,경상북도 경산시 대학로59길 26 (조영동),단독주택,0,20020209,조영동,35.8391265188858,128.752504960118,24
 ,경상북도 경산시 대학로59길 24-1 (조영동),단독주택,0,20020215,조영동,35.8390450448121,128.752604650599,24
 ,경상북도 경산시 대학로59길 24 (조영동),단독주택,0,20010723,조영동,35.8389596922273,128.752704587542,25
 ,경상북도 경산시 대학로59길 22 (조영동),단독주택,0,20000120,조영동,35.8388777256136,128.75280714415,26
 ,경상북도 경산시 대학로59길 20 (조영동),단독주택,0,19990112,조영동,35.8387834678263,128.752899801941,27
 ,경상북도 경산시 대학로59길 18 (조영동),단독주택,0,20010912,조영동,35.8386972803597,128.752995182483,25
 ,경상북도 경산시 대학로59길 30-8 (조영동),단독주택,0,20000906,조영동,35.839667276985,128.752758670217,26
 ,경상북도 경산시 청운1로 31-11 (조영동),단독주택,0,20000126,조영동,35.839574393756,128.752868291586,26
 ,경상북도 경산시 청운1로 31-9 (조영동),단독주택,0,19990515,조영동,35.8394841121843,128.752966349702,27
 ,경상북도 경산시 청운1로 31-7 (조영동),단독주택,0,20010103,조영동,35.839403954764,128.753074590625,25
 ,경상북도 경산시 청운1로 31-5 (조영동),단독주택,0,20000614,조영동,35.8393226387666,128.753157241321,26
 ,경상북도 경산시 청운1로 31-3 (조영동),단독주택,0,19991217,조영동,35.8392310583414,128.753264013048,27
 ,경상북도 경산시 청운1로 31-1 (조영동),단독주택,0,19990126,조영동,35.8391430928028,128.753363891981,27
 ,경상북도 경산시 청운1로 31 (조영동),단독주택,0,20020201,조영동,35.8390589523347,128.753467174953,24
 ,경상북도 경산시 대학로59길 30-6 (조영동),단독주택,0,20010904,조영동,35.8395518914748,128.752619454711,25
 ,경상북도 경산시 청운1로 27-12 (조영동),단독주택,0,20020201,조영동,35.8394657097566,128.752732986303,24
 ,경상북도 경산시 청운1로 27-10 (조영동),단독주택,0,20010222,조영동,35.839379581819,128.752830471835,25
 ,경상북도 경산시 청운1로 27-8 (조영동),단독주택,0,20010917,조영동,35.8392932171425,128.752931825359,25
 ,경상북도 경산시 청운1로 27-6 (조영동),단독주택,0,19991220,조영동,35.8392130972041,128.753031324062,27
 ,경상북도 경산시 청운1로 27-4 (조영동),단독주택,0,20000818,조영동,35.8391251654319,128.753135077378,26
 ,경상북도 경산시 청운1로 27-2 (조영동),단독주택,0,20050223,조영동,35.8390390442995,128.753219724673,21
 ,경상북도 경산시 청운1로 29 (조영동),단독주택,0,20000307,조영동,35.8389515191985,128.753326474556,26
 ,경상북도 경산시 대학로59길 30-12 (조영동),단독주택,0,20001005,조영동,35.8399012572483,128.753088855823,26
 ,경상북도 경산시 대학로61길 27 (조영동),단독주택,0,20001006,조영동,35.8398263168069,128.75319156785,26
 ,경상북도 경산시 대학로61길 25 (조영동),단독주택,0,20030903,조영동,35.839742651434,128.753287004789,23
 ,경상북도 경산시 대학로61길 23 (조영동),단독주택,0,19990816,조영동,35.8396409585968,128.753401301156,27
 ,경상북도 경산시 대학로61길 21-1 (조영동),단독주택,0,20000814,조영동,35.8395565013505,128.75350158967,26
 ,경상북도 경산시 대학로61길 21 (조영동),단독주택,0,20010630,조영동,35.8394727924926,128.753593815606,25
조영동 580-8 단독주택,경상북도 경산시 대학로61길 19 (조영동),단독주택,0,20000114,조영동,35.8392894665942,128.753781568717,26
 ,경상북도 경산시 대학로59길 30-10 (조영동),단독주택,0,19991213,조영동,35.8398016064042,128.752945890928,27
 ,경상북도 경산시 청운1로 31-12 (조영동),단독주택,0,19991108,조영동,35.8397108178478,128.753047811496,27
 ,경상북도 경산시 청운1로 31-10 (조영동),단독주택,0,19990916,조영동,35.8396216171342,128.753145893356,27
 ,경상북도 경산시 청운1로 31-8 (조영동),단독주택,0,19990916,조영동,35.8395358827803,128.753247260703,27
 ,경상북도 경산시 청운1로 31-6 (조영동),단독주택,0,20001223,조영동,35.8394526206301,128.753352112992,26
 ,경상북도 경산시 청운1로 31-4 (조영동),단독주택,0,20000614,조영동,35.8393734444444,128.753454841631,26
 ,경상북도 경산시 청운1로 31-2 (조영동),단독주택,0,20000110,조영동,35.8392832883689,128.75354426943,26
 ,경상북도 경산시 청운1로 33 (조영동),단독주택,0,20010228,조영동,35.8391983660642,128.753645543134,25
 ,경상북도 경산시 대학로61길 17 (조영동),단독주택,0,20040119,조영동,35.8390581502378,128.754046838869,22
 ,경상북도 경산시 대학로61길 15 (조영동),단독주택,0,20020225,조영동,35.8389724119324,128.754148425788,24
 ,경상북도 경산시 대학로61길 13 (조영동),제2종근린생활시설,0,19990104,조영동,35.8388873619054,128.754252241012,27
 ,경상북도 경산시 대학로61길 9 (조영동),단독주택,0,20040212,조영동,35.8387168943547,128.754441823823,22
 ,경상북도 경산시 대학로61길 7 (조영동),단독주택,0,20000803,조영동,35.8386370531651,128.754540662417,26
 ,경상북도 경산시 청운로 37 (조영동),단독주택,0,20020719,조영동,35.8385456149742,128.754643782738,24
 ,경상북도 경산시 청운1로 34 (조영동),단독주택,0,20031222,조영동,35.8390547530843,128.753822771046,23
 ,경상북도 경산시 청운1로 32-1 (조영동),단독주택,0,19991215,조영동,35.8389612132339,128.753921751719,27
 ,경상북도 경산시 청운1로 32-3 (조영동),단독주택,0,20000802,조영동,35.8388736143368,128.754014997567,26
 ,경상북도 경산시 청운1로 32-5 (조영동),단독주택,0,20000817,조영동,35.8387872923206,128.754113362064,26
 ,경상북도 경산시 청운1로 32-7 (조영동),단독주택,0,20000110,조영동,35.838704043996,128.754217216772,26
 ,경상북도 경산시 청운1로 32-9 (조영동),단독주택,0,20020125,조영동,35.8386219945167,128.754313018912,24
 ,경상북도 경산시 청운1로 32-11 (조영동),단독주택,0,20000904,조영동,35.8385333017957,128.754400927798,26
 ,경상북도 경산시 청운로 35 (조영동),단독주택,0,20020225,조영동,35.8384534630901,128.754511939709,24
 ,경상북도 경산시 청운1로 32 (조영동),단독주택,0,20010119,조영동,35.8389188897876,128.753617256653,25
 ,경상북도 경산시 청운1로 32-2 (조영동),단독주택,0,20000928,조영동,35.8388244833859,128.753738573302,26
 ,경상북도 경산시 청운1로 32-4 (조영동),단독주택,0,20000108,조영동,35.8387398602543,128.753837860795,26
 ,경상북도 경산시 청운1로 32-6 (조영동),단독주택,0,19990921,조영동,35.8386545422196,128.753935362091,27
 ,경상북도 경산시 청운1로 32-8 (조영동),단독주택,0,20010317,조영동,35.8385650366611,128.754035759001,25
 ,경상북도 경산시 청운1로 32-10 (조영동),단독주택,0,20000906,조영동,35.8384894491033,128.754133363485,26
 ,경상북도 경산시 청운1로 32-12 (조영동),단독주택,0,20030722,조영동,35.8383958007879,128.754239755452,23
 ,경상북도 경산시 청운로 33 (조영동),단독주택,0,19990423,조영동,35.8383043777732,128.754335682774,27
 ,경상북도 경산시 청운1로 30 (조영동),단독주택,0,20030215,조영동,35.8388081517795,128.753493083786,23
 ,경상북도 경산시 청운1로 28-1 (조영동),단독주택,0,20031021,조영동,35.8387313318495,128.753601064748,23
 ,경상북도 경산시 청운1로 28-3 (조영동),단독주택,0,20080410,조영동,35.8386277137857,128.753705246145,18
 ,경상북도 경산시 청운1로 28-5 (조영동),제2종근린생활시설,0,20011203,조영동,35.838552437467,128.753793893785,25
 ,경상북도 경산시 청운1로 28-7 (조영동),단독주택,0,20031205,조영동,35.8384711389494,128.753900004821,23
 ,경상북도 경산시 청운1로 28-9 (조영동),단독주택,0,20000821,조영동,35.8383735488896,128.753992476805,26
 ,경상북도 경산시 청운1로 28-11 (조영동),제2종근린생활시설,0,19981114,조영동,35.838291709706,128.754098575498,28
 ,경상북도 경산시 청운로 31 (조영동),단독주택,0,20041015,조영동,35.8382196131202,128.754191608447,22
 ,경상북도 경산시 청운1로 26 (조영동),제2종근린생활시설,0,20020508,조영동,35.8386569307186,128.753308702145,24
 ,경상북도 경산시 청운1로 28-2 (조영동),제2종근린생활시설,0,20020827,조영동,35.8385510230032,128.753427773587,24
 ,경상북도 경산시 청운로 29 (조영동),제2종근린생활시설,0,20030225,조영동,35.8381162525978,128.753963349895,23
 ,경상북도 경산시 대학로59길 16 (조영동),제2종근린생활시설,0,20020319,조영동,35.8385288336938,128.753182266711,24
 ,경상북도 경산시 대학로59길 14 (조영동),제2종근린생활시설,0,20030922,조영동,35.8383907830659,128.75331800546,23
 ,경상북도 경산시 대학로59길 12-1 (조영동),제2종근린생활시설,0,20010829,조영동,35.8383371863318,128.753470985574,25
경산학고재,경상북도 경산시 대학로59길 12 (조영동),제2종근린생활시설,0,20030611,조영동,35.8381738595393,128.753652979318,23
재경빌딩,경상북도 경산시 대학로59길 10 (조영동),제2종근린생활시설,0,20040318,조영동,35.8380620149809,128.753783649605,22
 ,경상북도 경산시 대학로59길 8 (조영동),제2종근린생활시설,0,20000807,조영동,35.8379696608018,128.753881659243,26
 ,경상북도 경산시 청운2로 19-6 (대동),단독주택,0,20110218,대동,35.8399677305119,128.751156917624,15
 ,경상북도 경산시 청운2로 19-9 (대동),단독주택,0,20111226,대동,35.8399187515586,128.750949995101,15
 ,경상북도 경산시 청운2로 15-6 (대동),단독주택,0,20111226,대동,35.8398171852376,128.751049578467,15
 ,경상북도 경산시 청운2로 7-10 (대동),단독주택,0,20120516,대동,35.8396244154821,128.750624243893,14
 ,경상북도 경산시 청운2로 15-5 (대동),단독주택,0,20111228,대동,35.8396532943038,128.750806819053,15
 ,경상북도 경산시 청운2로 15-3 (대동),단독주택,0,20110905,대동,35.8395104075989,128.750841748555,15
 ,경상북도 경산시 청운2로 7-8 (대동),단독주택,5,19981210,대동,35.8394752948753,128.750623179903,28
 ,경상북도 경산시 청운2로 7-6 (대동),단독주택,0,19980908,대동,35.8393128287284,128.750579436431,28
 ,경상북도 경산시 청운2로 15-1 (대동),단독주택,0,20110919,대동,35.8393632085957,128.750813944515,15
 ,경상북도 경산시 청운2로 13 (대동),단독주택,0,20160614,대동,35.8392481764491,128.750866750493,10
 ,경상북도 경산시 청운2로 7-4 (대동),단독주택,0,20140116,대동,35.8391510949241,128.750677143823,12
 ,경상북도 경산시 청운2로 11 (대동),제1종근린생활시설,0,20170803,대동,35.839122216629,128.750778988287,9
 ,경상북도 경산시 청운2로 10-1 (대동),단독주택,0,19940805,대동,35.8389483641824,128.750990970464,32
 ,경상북도 경산시 청운2로 10-3 (대동),단독주택,0,20110314,대동,35.8389794457583,128.751189307529,15
 ,경상북도 경산시 청운2로 16-2 (대동),단독주택,0,20110314,대동,35.8391083159399,128.75117011765,15
 ,경상북도 경산시 청운2로 16-1 (대동),단독주택,2,19920925,대동,35.8392138894039,128.751296387648,34
 ,경상북도 경산시 청운2로 15 (대동),단독주택,0,20111013,대동,35.8394641310694,128.751148059485,15
 ,경상북도 경산시 청운2로 19-4 (대동),단독주택,0,20110218,대동,35.839874442038,128.751257346798,15
 ,경상북도 경산시 청운2로 19-3 (대동),단독주택,0,20070119,대동,35.8397138066849,128.751081834713,19
 ,경상북도 경산시 청운2로 19-1 (대동),단독주택,0,20070302,대동,35.8395570133133,128.751069312919,19
 ,경상북도 경산시 청운2로 17 (대동),단독주택,0,20070330,대동,35.839596945026,128.751278691709,19
 ,경상북도 경산시 청운2로 19-2 (대동),단독주택,0,20110218,대동,35.8397880164282,128.751344424951,15
 ,경상북도 경산시 청운2로 18 (대동),단독주택,0,20070327,대동,35.8393917921479,128.751498949928,19
 ,경상북도 경산시 청운2로 19 (대동),단독주택,0,20110218,대동,35.8397045342494,128.751439757176,15
 ,경상북도 경산시 대학로59길 33 (대동),단독주택,0,20030903,대동,35.8394878423224,128.751660314851,23
 ,경상북도 경산시 대학로59길 29-7 (대동),단독주택,0,20090817,대동,35.8392033833864,128.751510190004,17
 ,경상북도 경산시 대학로59길 25-4 (대동),단독주택,0,20110125,대동,35.8390288552496,128.751966179926,15
 ,경상북도 경산시 대학로59길 27 (대동),단독주택,0,20020603,대동,35.8390910086581,128.752066706,24
 ,경상북도 경산시 대학로59길 29-8 (대동),단독주택,0,20090608,대동,35.8393279765173,128.751648388421,17
 ,경상북도 경산시 대학로59길 29-6 (대동),단독주택,0,20090608,대동,35.8392325535814,128.751734493022,17
 ,경상북도 경산시 대학로59길 29-4 (대동),단독주택,0,20090806,대동,35.8391275903065,128.751807439373,17
 ,경상북도 경산시 청운2로 16-3 (대동),단독주택,0,20150619,대동,35.8390696404537,128.751449480173,11
 ,경상북도 경산시 대동안길 11-8 (대동),단독주택,0,20120203,대동,35.8389134419496,128.75148887434,14
 ,경상북도 경산시 대학로59길 29-5 (대동),단독주택,0,20090817,대동,35.8390216595176,128.751619186643,17
 ,경상북도 경산시 대학로59길 31 (대동),단독주택,0,20030602,대동,35.8393727394033,128.751823012403,23
 ,경상북도 경산시 대학로59길 29 (대동),단독주택,0,20031208,대동,35.8392763553002,128.751925585355,23
 ,경상북도 경산시 대학로59길 25 (대동),단독주택,0,20020222,대동,35.8389916404704,128.752275011683,24
 ,경상북도 경산시 대학로59길 25-3 (대동),단독주택,0,20110127,대동,35.8388695816827,128.752173167842,15
 ,경상북도 경산시 대학로59길 21 (대동),단독주택,0,20020222,대동,35.8387581987694,128.752513235549,24
 ,경상북도 경산시 대학로59길 19 (대동),제2종근린생활시설,0,20020104,대동,35.8386495618682,128.752634129517,24
 ,경상북도 경산시 대학로59길 17 (대동),단독주택,0,20030813,대동,35.8385390712315,128.752764721136,23
 ,경상북도 경산시 대학로59길 21-1 (대동),단독주택,0,20040920,대동,35.8386515496747,128.752368127496,22
 ,경상북도 경산시 대학로59길 23 (대동),단독주택,0,20020711,대동,35.8388768507661,128.752360578453,24
 ,경상북도 경산시 대동안길 17-4 (대동),단독주택,0,20100608,대동,35.8385357567753,128.752225917395,16
 ,경상북도 경산시 대동안길 19 (대동),단독주택,0,20040408,대동,35.8384585437368,128.752336214619,22
 ,경상북도 경산시 대동안길 21-1 (대동),단독주택,0,20040225,대동,35.8385725090155,128.752480155212,22
 ,경상북도 경산시 대동안길 21 (대동),단독주택,0,20040225,대동,35.8384817942245,128.752595577889,22
 ,경상북도 경산시 대학로59길 21-2 (대동),단독주택,0,20110125,대동,35.8387676702577,128.752234560279,15
 ,경상북도 경산시 대학로59길 21-4 (대동),단독주택,0,20110126,대동,35.8386712580725,128.752091891103,15
 ,경상북도 경산시 대동안길 17 (대동),단독주택,0,19831229,대동,35.838407899763,128.752101481178,43
 ,경상북도 경산시 대동안길 15 (대동),단독주택,0,19850528,대동,35.8383763669921,128.752033059037,41
 ,경상북도 경산시 대학로59길 25-5 (대동),단독주택,0,20110125,대동,35.8388747726364,128.751835743797,15
 ,경상북도 경산시 대동안길 13-1 (대동),제1종근린생활시설,0,20220614,대동,35.8385635507446,128.751889545221,4
 ,경상북도 경산시 대동안길 17-7 (대동),단독주택,0,20110125,대동,35.8388105585609,128.751925964817,15
 ,경상북도 경산시 대동안길 17-5 (대동),단독주택,0,20110125,대동,35.8387205852369,128.751786646905,15
 ,경상북도 경산시 대동안길 13 (대동),단독주택,0,20141226,대동,35.838525385548,128.751818653139,12
 ,경상북도 경산시 대동안길 11 (대동),단독주택,0,20141013,대동,35.8384621441974,128.751724744126,12
 ,경상북도 경산시 대동안길 11-4 (대동),단독주택,0,20141013,대동,35.838386709713,128.75162038572,12
 ,경상북도 경산시 대동안길 11-2 (대동),단독주택,0,1901    ,대동,35.8385868445193,128.751633086715,125
 ,경상북도 경산시 대학로59길 25-7 (대동),단독주택,0,20110125,대동,35.8388058472438,128.751680509842,15
 ,경상북도 경산시 대동안길 11-6 (대동),단독주택,0,20120125,대동,35.8387364479259,128.751545407325,14
 ,경상북도 경산시 대동안길 11-7 (대동),단독주택,0,20100204,대동,35.8388430777471,128.751296313768,16
 ,경상북도 경산시 대동안길 11-5 (대동),단독주택,0,20130626,대동,35.8386861804917,128.751309464459,13
 ,경상북도 경산시 대동안길 11-3 (대동),단독주택,0,20120306,대동,35.8385546285177,128.751333353793,14
 ,경상북도 경산시 대동안길 11-1 (대동),단독주택,0,20120710,대동,35.8384507699848,128.751379985474,14
 ,경상북도 경산시 대동안길 9 (대동),단독주택,0,20111228,대동,35.8383468662874,128.751386443725,15
